,Course ID,Subject,Catalog,Long Title,Component Code,Description,University
2281,6563,DANC,260,Sound and Silence for the Dancer,LEC,,ex:Concordia_University
2294,46606,DANC,331,TOPICS IN DANCE I,LEC,,ex:Concordia_University
2295,46607,DANC,332,TOPICS IN DANCE II,LEC,,ex:Concordia_University
2297,46609,DANC,450,TOPICS IN DANCE,LEC,,ex:Concordia_University
2300,6626,DART,261,INTRODUCT. TO DESIGN STUDIES,LEC,,ex:Concordia_University
2302,6627,DART,262,EXPLORING DESIGN STUDIES,LEC,,ex:Concordia_University
2330,6681,DART,491,Discursive Design Research I,LEC,,ex:Concordia_University
2331,6682,DART,492,Discursive Design Research II,LEC,,ex:Concordia_University
2332,6692,DART,500,INDIVIDUAL RESEARCH PROJECT,LEC,,ex:Concordia_University
2334,6695,DART,503,THEORIES OF INTERACTIVITY,LEC,,ex:Concordia_University
2338,46611,DART,298,SPECIAL TOPICS IN DESIGN ART,LEC,,ex:Concordia_University
2353,47940,DART,690,Master's Research and Thesis,LEC,,ex:Concordia_University
2365,6792,DESC,511,MANAGEMENT INFO SYSTEMS,LEC,,ex:Concordia_University
2366,6798,DESC,595,SPECIAL TOPICS IN DESC & MIS,LEC,,ex:Concordia_University
2367,6813,DESC,660,PROJECT MANAGEMENT,LEC,,ex:Concordia_University
2368,6818,DESC,695,SEMINAR/SPECIAL TOPIC,LEC,,ex:Concordia_University
2369,37672,DESC,677,BUSINESS FORECASTING,LEC,,ex:Concordia_University
2370,46614,DESC,490,SPECIAL TOPICS,LEC,,ex:Concordia_University
2371,46615,DESI,410,MAJOR PROJECT,LEC,,ex:Concordia_University
2372,46616,DFAR,355,TOPICS IN KINETIC IMAGERY,LEC,,ex:Concordia_University
2373,46617,DFAR,398,SPECIAL TOPICS IN DFAR,LEC,,ex:Concordia_University
2374,46618,DFAR,454,TOPICS IN MULTIMEDIA THEORY,LEC,,ex:Concordia_University
2375,46619,DFAR,460,BENDING BITS:ADVANCED TOPICS,LEC,,ex:Concordia_University
2376,46620,DFAR,498,TOPICS DIGITAL IMAGE/SOUND,LEC,,ex:Concordia_University
2380,6907,DFTT,305,Independent Study I,LEC,,ex:Concordia_University
2382,6908,DFTT,311,Lighting Design,LEC,,ex:Concordia_University
2390,6914,DFTT,335,Set Design Realization,LEC,,ex:Concordia_University
2393,6916,DFTT,337,Scene Painting Realization,LEC,,ex:Concordia_University
2400,46622,DFTT,398,SPECIAL TOPICS IN DFTT,LEC,,ex:Concordia_University
2413,47702,DFTT,405,Independent Study II,LEC,,ex:Concordia_University
2418,47706,DFTT,408,Supervised Internship I,LEC,,ex:Concordia_University
2419,47707,DFTT,409,Supervised Internship II,LEC,,ex:Concordia_University
2420,46624,DINE,421,SPEC TOPICS-DRAMA IN EDUC I,LEC,,ex:Concordia_University
2421,46625,DINE,422,SPEC TOP IN DRAMA IN EDUC II,LEC,,ex:Concordia_University
2422,46626,DINE,498,SPECIAL TOPICS IN DINE,LEC,,ex:Concordia_University
2441,7054,DTHY,301,An Introduction to Drama Therapy,LEC,,ex:Concordia_University
2442,7055,DTHY,600,READINGS IN DRAMA THERAPY,LEC,,ex:Concordia_University
2444,7057,DTHY,604,GROUP/FAMILY DRAMA THERAPY,LEC,,ex:Concordia_University
2449,7063,DTHY,643,SOCIODRAMA AND PSYCHODRAMA,LEC,,ex:Concordia_University
2450,7064,DTHY,644,"DTHY METHODS, PROC.,ASSESS.",LEC,,ex:Concordia_University
2451,7065,DTHY,645,METHODS/PROC./ASSESSMENT II,LEC,,ex:Concordia_University
2452,7066,DTHY,693,RESEARCH IN DRAMA THERAPY,LEC,,ex:Concordia_University
2453,46629,EAMT,298,TOPICS IN ELECTROACOUSTICS,LEC,,ex:Concordia_University
2454,46630,EAMT,398,TOPICS IN ELECTROACOUSTICS,LEC,,ex:Concordia_University
2455,46631,EAMT,399,TOPICS IN ELECTROACOUSTICS,LEC,,ex:Concordia_University
2456,46632,EAMT,498,TOPICS IN ELECTROACOUSTICS,LEC,,ex:Concordia_University
2457,46633,EART,399,SPECIAL TOPICS IN EART,LEC,,ex:Concordia_University
2459,7106,EAST,203,Digital Audio Editing,LEC,,ex:Concordia_University
2461,7108,EAST,205,Electroacoustics I,LEC,,ex:Concordia_University
2463,7109,EAST,211,Theory/MIDIstration I,LEC,,ex:Concordia_University
2465,7111,EAST,251,Introduction to Recording I,LEC,,ex:Concordia_University
2466,7112,EAST,252,Introduction to Recording II,LEC,,ex:Concordia_University
2468,7114,EAST,305,Electroacoustics II,LEC,,ex:Concordia_University
2470,7115,EAST,310,Theory/MIDIstration II,LEC,,ex:Concordia_University
2474,7121,EAST,406,Electroacoustic Composition Seminar/Workshop I,LEC,,ex:Concordia_University
2475,7122,EAST,407,Electroacoustic Composition Seminar/Workshop II,LEC,,ex:Concordia_University
2479,7126,EAST,471,Independent Study I,LEC,,ex:Concordia_University
2480,7127,EAST,472,Independent Study II,LEC,,ex:Concordia_University
2481,40478,EAST,361,Current Sound Practice Seminar,LEC,,ex:Concordia_University
2482,40479,EAST,365,Multi?channel Composition: Sound and Spaces,LEC,,ex:Concordia_University
2483,40480,EAST,461,Capstone Project Seminar I,LEC,,ex:Concordia_University
2484,40481,EAST,462,Capstone Project Seminar II,LEC,,ex:Concordia_University
2485,46634,EAST,398,Topics in Electroacoustics,LEC,,ex:Concordia_University
2492,49726,EAST,399,Topics in Electroacoustics,LEC,,ex:Concordia_University
2493,49727,EAST,498,Topics in Electroacoustics,LEC,,ex:Concordia_University
2494,49728,EAST,499,Topics in Electroacoustics,LEC,,ex:Concordia_University
2495,49732,EAST,331,Sound Art Practices,LEC,,ex:Concordia_University
2496,7155,ECON,200,Economics and Social Issues,LEC,,ex:Concordia_University
2497,7158,ECON,201,Introduction to Microeconomics,LEC,,ex:Concordia_University
2498,7160,ECON,203,Introduction to Macroeconomics,LEC,,ex:Concordia_University
2499,7168,ECON,221,Statistical Methods I,LEC,,ex:Concordia_University
2500,7170,ECON,222,Statistical Methods II,LEC,,ex:Concordia_University
2501,7174,ECON,251,Economic History Prior to the Industrial Revolution,LEC,,ex:Concordia_University
2502,7175,ECON,252,Economic History After the Industrial Revolution,LEC,,ex:Concordia_University
2503,7184,ECON,301,Intermediate Microeconomic Theory I,LEC,,ex:Concordia_University
2505,7185,ECON,302,Intermediate Microeconomic Theory II,LEC,,ex:Concordia_University
2507,7188,ECON,303,Intermediate Macroeconomic Theory I,LEC,,ex:Concordia_University
2509,7190,ECON,304,Intermediate Macroeconomic Theory II,LEC,,ex:Concordia_University
2511,7202,ECON,311,Economic Development,LEC,,ex:Concordia_University
2512,7210,ECON,318,Canadian Economic Policy and Institutions,LEC,,ex:Concordia_University
2513,7211,ECON,319,International Economic Policy and Institutions,LEC,,ex:Concordia_University
2514,7215,ECON,324,Economic Data Analysis,LEC,,ex:Concordia_University
2515,7216,ECON,325,Mathematics for Economists I,LEC,,ex:Concordia_University
2517,7217,ECON,326,Mathematics for Economists II,LEC,,ex:Concordia_University
2519,7218,ECON,331,Money and Banking,LEC,,ex:Concordia_University
2520,7222,ECON,337,Public Sector Economics,LEC,,ex:Concordia_University
2521,7228,ECON,361,Industrial Organization,LEC,,ex:Concordia_University
2522,7233,ECON,377,The Asia-Pacific Rim Economies,LEC,,ex:Concordia_University
2523,7234,ECON,379,The Irish Economy and the European Union,LEC,,ex:Concordia_University
2524,7235,ECON,381,Introduction to Labour Economics,LEC,,ex:Concordia_University
2525,7238,ECON,391,Economics of the Environment,LEC,,ex:Concordia_University
2526,7250,ECON,401,Advanced Microeconomic Theory,LEC,,ex:Concordia_University
2528,7252,ECON,403,Advanced Macroeconomic Theory,LEC,,ex:Concordia_University
2530,7265,ECON,413,Economic Growth and Fluctuations,LEC,,ex:Concordia_University
2531,7266,ECON,414,Economic Development: Policy Analysis,LEC,,ex:Concordia_University
2532,7268,ECON,421,Econometrics I,LEC,,ex:Concordia_University
2534,7269,ECON,422,Econometrics II,LEC,,ex:Concordia_University
2535,7270,ECON,423,Applied Econometrics,LEC,,ex:Concordia_University
2536,7272,ECON,425,Mathematics for Advanced Study in Economics,LEC,,ex:Concordia_University
2538,7277,ECON,432,Monetary Theory,LEC,,ex:Concordia_University
2540,7278,ECON,433,Financial Economics,LEC,,ex:Concordia_University
2541,7281,ECON,436,The Economics of Taxation,LEC,,ex:Concordia_University
2542,7286,ECON,442,International Economics: Trade Theory,LEC,,ex:Concordia_University
2543,7287,ECON,443,International Economics: Finance,LEC,,ex:Concordia_University
2544,7297,ECON,461,Industrial Organization,LEC,,ex:Concordia_University
2545,7300,ECON,463,Economics of Regulation,LEC,,ex:Concordia_University
2546,7301,ECON,464,"Game Theory, Information, and Economic Modelling",LEC,,ex:Concordia_University
2548,7302,ECON,465,The Economics of Professional Sport,LEC,,ex:Concordia_University
2549,7306,ECON,481,Labour Economics,LEC,,ex:Concordia_University
2550,7308,ECON,483,"Employment, Earnings and Labour Market Policies",LEC,,ex:Concordia_University
2551,7310,ECON,485,Health Economics,LEC,,ex:Concordia_University
2552,7311,ECON,491,Environmental Economics,LEC,,ex:Concordia_University
2553,7312,ECON,493,Regional Economics,LEC,,ex:Concordia_University
2554,7313,ECON,495,ADVANCED TOPICS IN ECONOMICS,LEC,,ex:Concordia_University
2556,7314,ECON,496,Natural Resource Economics,LEC,,ex:Concordia_University
2557,7315,ECON,497,Income Distribution and Economic Inequality,LEC,,ex:Concordia_University
2558,7335,ECON,525,MATH FOR ADVANCED STUDY-ECON,LEC,,ex:Concordia_University
2561,7352,ECON,612,Microeconomics I,LEC,,ex:Concordia_University
2563,7353,ECON,613,Microeconomics II,LEC,,ex:Concordia_University
2565,7354,ECON,614,Game Theory,LEC,,ex:Concordia_University
2567,7355,ECON,615,Macroeconomics I,LEC,,ex:Concordia_University
2568,7356,ECON,616,MACROECONOMICS II,LEC,,ex:Concordia_University
2569,7358,ECON,618,MONETARY ECONOMICS,LEC,,ex:Concordia_University
2570,7360,ECON,623,GROWTH AND DEVELOPMENT,LEC,,ex:Concordia_University
2571,7361,ECON,624,TOPICS/ECONOMIC DEVELOPMENT,LEC,,ex:Concordia_University
2572,7370,ECON,642,FINANCIAL ECONOMICS I,LEC,,ex:Concordia_University
2573,7371,ECON,643,Financial Economics II,LEC,,ex:Concordia_University
2574,7379,ECON,658,ENVIRONMENTAL ECONOMICS,LEC,,ex:Concordia_University
2575,7380,ECON,659,ECONOMICS FOR ENVRNMNTLSTS,LEC,,ex:Concordia_University
2576,7382,ECON,662,International Finance,LEC,,ex:Concordia_University
2577,7394,ECON,673,INDUSTRIAL ORGANIZATION,LEC,,ex:Concordia_University
2578,7397,ECON,677,LABOUR ECONOMICS I,LEC,,ex:Concordia_University
2579,7398,ECON,678,Labour Economics II,LEC,,ex:Concordia_University
2581,7399,ECON,680,ECONOMETRIC THEORY I,LEC,,ex:Concordia_University
2583,7400,ECON,681,ECONOMETRIC THEORY II,LEC,,ex:Concordia_University
2584,7402,ECON,682,APPLIED ECONOMET:TIME-SERIES,LEC,,ex:Concordia_University
2585,7403,ECON,683,Applied Econometrics:  Microeconometrics,LEC,,ex:Concordia_University
2586,7423,ECON,695,SEMINAR IN A SPECIAL TOPIC,LEC,,ex:Concordia_University
2588,7445,ECON,696,Research Methodology in Economics,LEC,,ex:Concordia_University
2589,7447,ECON,698,READING COURSES IN ECON,LEC,,ex:Concordia_University
2590,7458,ECON,699,READING COURSES IN ECONOMICS,LEC,,ex:Concordia_University
2591,7467,ECON,703,MASTER S RESEARCH PAPER,LEC,,ex:Concordia_University
2592,40484,ECON,501,ADV MICROECONOMIC THEORY,LEC,,ex:Concordia_University
2594,40485,ECON,503,ADV MACROECONOMIC THEORY,LEC,,ex:Concordia_University
2596,40487,ECON,513,ECON GROWTH AND FLUCTUATIONS,LEC,,ex:Concordia_University
2597,40488,ECON,514,ECON DVLPMNT POLICY ANALYSIS,LEC,,ex:Concordia_University
2598,40489,ECON,521,ECONOMETRICS I,LEC,,ex:Concordia_University
2600,40490,ECON,522,ECONOMETRICS II,LEC,,ex:Concordia_University
2601,40491,ECON,523,Applied Econometrics,LEC,,ex:Concordia_University
2602,40492,ECON,532,ADVANCED MONETARY THEORY,LEC,,ex:Concordia_University
2603,40493,ECON,533,FINANCIAL ECONOMICS,LEC,,ex:Concordia_University
2604,40494,ECON,536,ECONOMICS OF TAXATION,LEC,,ex:Concordia_University
2605,40495,ECON,542,INTERNATNL ECON:TRADE THEORY,LEC,,ex:Concordia_University
2606,40496,ECON,543,INTERNATIONAL ECON: FINANCE,LEC,,ex:Concordia_University
2607,40497,ECON,561,INDUSTRIAL ORGANIZATION,LEC,,ex:Concordia_University
2608,40499,ECON,563,ECONOMICS OF REGULATION,LEC,,ex:Concordia_University
2609,40500,ECON,564,"Game Theory, Information, and Economic Modelling",LEC,,ex:Concordia_University
2610,40501,ECON,565,ECON OF PROFESSIONAL SPORT,LEC,,ex:Concordia_University
2611,40502,ECON,581,ADVANCED LABOUR ECONOMICS I,LEC,,ex:Concordia_University
2612,40503,ECON,583,ADVANCED LABOUR ECONOMICS II,LEC,,ex:Concordia_University
2613,40504,ECON,585,Health Economics,LEC,,ex:Concordia_University
2614,40505,ECON,591,ADVANCED ENVIRONMENTAL ECON,LEC,,ex:Concordia_University
2615,40506,ECON,593,REGIONAL ECONOMICS,LEC,,ex:Concordia_University
2616,40508,ECON,596,NATURAL RESOURCE ECONOMICS,LEC,,ex:Concordia_University
2617,40509,ECON,597,Income Distribution and Economic Inequality,LEC,,ex:Concordia_University
2618,40521,ECON,805,DOCTORAL COMPREHENSIVE EXAM,LEC,,ex:Concordia_University
2619,40522,ECON,806,DOCTORAL RESEARCH SEMINAR,LEC,,ex:Concordia_University
2620,40523,ECON,807,DOCTORAL THESIS,LEC,,ex:Concordia_University
2621,45968,ECON,409,History of Early Economic Thought,LEC,,ex:Concordia_University
2623,45974,ECON,437,Economics of Public Expenditure,LEC,,ex:Concordia_University
2624,46635,ECON,398,Selected Topics in Economics,LEC,,ex:Concordia_University
2625,46636,ECON,498,Advanced Topics in Economics,LEC,,ex:Concordia_University
2626,46637,ECON,598,ADVANCED TOPICS IN ECONOMICS,LEC,,ex:Concordia_University
2627,46638,ECON,694,READING COURSE IN ECONOMICS,LEC,,ex:Concordia_University
2628,48017,ECON,393,Economics of Uncertainty,LEC,,ex:Concordia_University
2629,48660,ECON,509,History of Economic Thought I,LEC,,ex:Concordia_University
2630,48968,ECON,298,Selected Topics in Economics,LEC,,ex:Concordia_University
2631,49619,ECON,537,Economics of Public Expenditure,LEC,,ex:Concordia_University
2632,49634,ECON,330,Economics in Practice,LEC,,ex:Concordia_University
2633,49635,ECON,332,Introductory Financial Economics I,LEC,,ex:Concordia_University
2634,49636,ECON,333,Introductory Financial Economics II,LEC,,ex:Concordia_University
2635,49637,ECON,340,Population Economics,LEC,,ex:Concordia_University
2636,49638,ECON,430,Transportation Economics,LEC,,ex:Concordia_University
2637,49639,ECON,440,Market Design,LEC,,ex:Concordia_University
2638,50040,ECON,530,Transportation Economics,LEC,,ex:Concordia_University
2639,50041,ECON,540,Market Design,LEC,,ex:Concordia_University
2640,7654,EDUC,210,Psychology of Education,LEC,,ex:Concordia_University
2641,7655,EDUC,211,Child Development I,LEC,,ex:Concordia_University
2642,7661,EDUC,222,Exploring Movement with Children,LEC,,ex:Concordia_University
2645,7664,EDUC,240,Introduction to Training and Development,LEC,,ex:Concordia_University
2646,7665,EDUC,250,Introductory Information Literacy Skills in Education,LEC,,ex:Concordia_University
2647,7666,EDUC,260,Historical and Current Curriculum Models for Early Childhood and Elementary Education,LEC,,ex:Concordia_University
2649,7669,EDUC,264,"Communication: Child, Parent and Teacher",LEC,,ex:Concordia_University
2651,7670,EDUC,270,Educational Communication,LEC,,ex:Concordia_University
2652,7673,EDUC,295,Internship I: Prekindergarten Teaching,LEC,,ex:Concordia_University
2653,7674,EDUC,296,Prekindergarten Teaching Seminar,LEC,,ex:Concordia_University
2654,7675,EDUC,297,Internship II: Observation and Evaluation in Education,LEC,,ex:Concordia_University
2655,7678,EDUC,301,Integrating Computers into the Elementary Classroom,LEC,,ex:Concordia_University
2656,7679,EDUC,302,Working in childhood Settings:  Leadership and Organizational Issues,LEC,,ex:Concordia_University
2657,7680,EDUC,303,"Children, Families, and Social Policy",LEC,,ex:Concordia_University
2658,7681,EDUC,305,TECHNOLOGY FOR EDUC CHANGE,LEC,,ex:Concordia_University
2659,7683,EDUC,307,INTEGRATING DIGITAL TECH & SOCIAL MEDIA IN LEARNING ENV,LEC,,ex:Concordia_University
2660,7684,EDUC,311,Child Development II: Ecology of the Family,LEC,,ex:Concordia_University
2661,7685,EDUC,321,Gender Socialization in Education,LEC,,ex:Concordia_University
2662,7686,EDUC,355,Teaching Ethics and Religious Culture,LEC,,ex:Concordia_University
2663,7689,EDUC,374,Child Studies Field Experience: Child and Youth Settings,LEC,,ex:Concordia_University
2664,7691,EDUC,380,Teaching Language Arts I,LEC,,ex:Concordia_University
2665,7692,EDUC,381,Teaching Language Arts II,LEC,,ex:Concordia_University
2667,7693,EDUC,382,Teaching Science Concepts in the Elementary Classroom,LEC,,ex:Concordia_University
2668,7695,EDUC,384,Teaching Social Studies in Elementary Schools,LEC,,ex:Concordia_University
2669,7696,EDUC,385,Teaching a Second Language in Early Childhood and Elementary School,LEC,,ex:Concordia_University
2670,7697,EDUC,386,Teaching Mathematics I,LEC,,ex:Concordia_University
2672,7698,EDUC,387,Teaching Mathematics II,LEC,,ex:Concordia_University
2674,7699,EDUC,388,Teaching Mathematics III,LEC,,ex:Concordia_University
2678,7715,EDUC,400,Teaching Across the Curriculum,LEC,,ex:Concordia_University
2679,7716,EDUC,402,Diversity Issues in Childhood,LEC,,ex:Concordia_University
2680,7718,EDUC,405,Children and Technology,LEC,,ex:Concordia_University
2681,7719,EDUC,406,"Educational Aspects of Physical Activity, Health and Wellness",LEC,,ex:Concordia_University
2683,7720,EDUC,411,"Toys, Media Literacy and Children's Popular Culture",LEC,,ex:Concordia_University
2684,7727,EDUC,422,Sociology of Education I,LEC,,ex:Concordia_University
2685,7729,EDUC,426,SEL TOPICS-COMPAR EDUC I,LEC,,ex:Concordia_University
2686,7730,EDUC,427,SEL TOPICS-COMPAR EDUC II,LEC,,ex:Concordia_University
2687,7734,EDUC,445,Education in Quebec,LEC,,ex:Concordia_University
2688,7735,EDUC,450,The Inclusive Classroom: Educating Exceptional Children,LEC,,ex:Concordia_University
2689,7739,EDUC,454,Diversity in the Classroom,LEC,,ex:Concordia_University
2690,7742,EDUC,461,Child Studies Seminar: Early Childhood Settings,LEC,,ex:Concordia_University
2691,7751,EDUC,490,The Exceptional Child I,LEC,,ex:Concordia_University
2692,7752,EDUC,491,The Exceptional Child II,LEC,,ex:Concordia_University
2693,7753,EDUC,492,Child Studies Field Experience: Adaptations and Accommodations in Special and Inclusive Settings,LEC,,ex:Concordia_University
2698,7758,EDUC,497,SELECTED TOPICS IN EDUCATION,LEC,,ex:Concordia_University
2699,7759,EDUC,498,ADVANCED TOPICS IN EDUCATION,LEC,,ex:Concordia_University
2700,7777,EDUC,553,EDUCATION IN QUEBEC,LEC,,ex:Concordia_University
2701,7781,EDUC,563,SPECIAL TOPICS IN DAYCARE,LEC,,ex:Concordia_University
2702,7784,EDUC,565,SPEC TOP.:EARLY CHILD EDUC I,LEC,,ex:Concordia_University
2703,7789,EDUC,567,SPEC TOPICS:EAR CHLD EDUC II,LEC,,ex:Concordia_University
2707,7818,EDUC,802,INT. QUAN. & QUAL. METHODS,LEC,,ex:Concordia_University
2708,7821,EDUC,805,ADV LEARNING & COGNITION,LEC,,ex:Concordia_University
2721,40532,EDUC,499,ADVANCED TOPICS IN EDUCATION,LEC,,ex:Concordia_University
2725,46639,EDUC,298,SELECTED TOPICS IN EDUCATION,LEC,,ex:Concordia_University
2726,46640,EDUC,398,SELECTED TOPICS IN EDUC,LEC,,ex:Concordia_University
2727,46641,EDUC,4,EFFECTIVE WRITTEN COMMUN.,LEC,,ex:Concordia_University
2729,46643,EDUC,469,SPEC TOP IN EARLY CHILD EDUC,LEC,,ex:Concordia_University
2730,47211,EDUC,304,Play in Childhood Settings,LEC,,ex:Concordia_University
2731,47212,EDUC,360,Introduction to Inclusive Practices,LEC,,ex:Concordia_University
2732,47213,EDUC,361,Inclusive Practices in Early Childhood Settings,LEC,,ex:Concordia_University
2733,47214,EDUC,362,Inclusive Practices for School-Aged Populations,LEC,,ex:Concordia_University
2736,47215,EDUC,460,Child Studies Field Experience: Early Childhood Settings,LEC,,ex:Concordia_University
2737,47216,EDUC,462,Child Studies Field Experience:  Inclusive Practices in Childhood Settings,LEC,,ex:Concordia_University
2738,47217,EDUC,464,Research Methods in Child Studies,LEC,,ex:Concordia_University
2740,47554,EDUC,806,QUANTITATIVE METHODS,LEC,,ex:Concordia_University
2743,47984,EDUC,807,Qualitative Methods,LEC,,ex:Concordia_University
2745,7662,EDUZ,230,Introduction to Philosophy of Education,LEC,,ex:Concordia_University
2746,7958,ELEC,251,Fundamentals of Applied Electromagnetics,LEC,,ex:Concordia_University
2748,7960,ELEC,264,Signals and Systems I,LEC,,ex:Concordia_University
2751,7961,ELEC,273,BASIC CIRCUIT ANALYSIS,LEC,,ex:Concordia_University
2754,7962,ELEC,275,Principles of Electrical Engineering,LEC,,ex:Concordia_University
2757,7963,ELEC,311,Electronics I,LEC,,ex:Concordia_University
