,Course ID,Subject,Catalog,Long Title,Component Code,Description
5088,41407,INDI,821,DOCTORAL LEVEL STUDIES,LEC,
5089,41411,INDI,822,DOCTORAL LEVEL STUDIES,LEC,
5090,41415,INDI,823,DOCTORAL LEVEL STUDIES,LEC,
5091,41419,INDI,824,DOCTORAL LEVEL STUDIES,LEC,
5092,41422,INDI,825,DOCTORAL LEVEL STUDIES,LEC,
5093,41431,INDI,828,DOCTORAL LEVEL STUDIES,LEC,
5094,41435,INDI,829,DOCTORAL LEVEL STUDIES,LEC,
5095,41439,INDI,830,DOCTORAL LEVEL STUDIES,LEC,
5096,41447,INDI,832,DOCTORAL LEVEL STUDIES,LEC,
5097,41451,INDI,833,DOCTORAL LEVEL STUDIES,LEC,
5098,41454,INDI,834,DOCTORAL LEVEL STUDIES,LEC,
5099,41456,INDI,835,DOCTORAL LEVEL STUDIES,LEC,
5100,41459,INDI,836,DOCTORAL LEVEL STUDIES,LEC,
5101,41461,INDI,837,DOCTORAL LEVEL STUDIES,LEC,
5102,41464,INDI,838,DOCTORAL LEVEL STUDIES,LEC,
5103,41471,INDI,840,DOCTORAL LEVEL STUDIES PRODUCT DESIGN,LEC,
5104,41472,INDI,841,DOCTORAL LEVEL STUDIES,LEC,
5105,41473,INDI,842,DOCTORAL LEVEL STUDIES PLASMA CATALYS/APPLI DES,LEC,
5106,41474,INDI,885,DOCTORAL COMPREH EXAMINATION,LEC,
5107,41475,INDI,887,DOCTORAL THESIS PROPOSAL,LEC,
5108,41476,INDI,890,DOCTORAL RESEARCH & THESIS,LEC,
5109,41477,INDI,898A,DOCTORAL LEVEL STUDIES DOC DIR RES CRS PRACTICU,LEC,
5110,44079,INDI,642,MASTER'S LEVEL STUDIES INTELLIG TRANSPORT SYSTE,LEC,
5111,44080,INDI,643,MASTER'S LEVEL STUDIES NZEB MODELLING/DESIGN,LEC,
5112,44087,INDI,843,DOCTORAL LEVEL STUDIES ADV ELEC/OXID WASTE TREA,LEC,
5113,46153,INDI,633F,MASTER'S LEVEL STUDIES NON-INDO-EUROPEAN STRUCT,LEC,
5114,46154,INDI,802,"DOCTORAL LEVEL STUDIES NEW MED,GAME/MAP/GHOSTS",LEC,
5115,46802,INDI,686,MASTER'S LEVEL STUDIES,LEC,
5116,46803,INDI,698,MASTER'S LEVEL STUDIES,LEC,
5117,46804,INDI,886,DOCTORAL LEVEL STUDIES,LEC,
5118,46805,INDI,898,DOCTORAL LEVEL STUDIES,LEC,
5119,47228,INDI,634F,MASTER'S LEVEL STUDIES CONTEMP IRISH THEATRE,LEC,
5120,47258,INDI,635F,"MASTER'S LEVEL STUDIES SEX, DRUGS AND AIDS",LEC,
5121,47262,INDI,824F,DOCTORAL LEVEL STUDIES SOCIAL ENTERPRISE DEV,LEC,
5122,47305,INDI,636F,"MASTER'S LEVEL STUDIES FADO, FADO: IRISH FOLKLORE, MYTHOLOGY AND ORALITY",LEC,
5123,47307,INDI,825F,DOCTORAL LEVEL STUDIES QUALIT RESEARCH/ANALYSIS,LEC,
5124,47308,INDI,826F,DOCTORAL LEVEL STUDIES NORTH AMERIC FOOD HISTOR,LEC,
5125,47309,INDI,637F,MASTER'S LEVEL STUDIES OPEN SYSTEMS,LEC,
5126,47310,INDI,827F,DOCTORAL LEVEL STUDIES ROBERT LUDENS:  SURVEY ON GAMES,LEC,
5127,47312,INDI,639B,MASTER'S LEVEL STUDIES CRITICAL RACE FEMINISMS,LEC,
5128,47313,INDI,828F,DOCTORAL LEVEL STUDIES DIALOGUE AND APPLIED THEATRE,LEC,
5129,47351,INDI,638F,MASTER'S LEVEL STUDIES GRADUATE FOOD SEMINAR,LEC,
5130,47352,INDI,603,MASTER'S LEVEL STUDIES PHOTOGRAPHY II,LEC,
5131,47356,INDI,829F,DOCTORAL LEVEL STUDIES SHAME IN ORGANIZATIONS,LEC,
5132,47357,INDI,639F,MASTER'S LEVEL STUDIES OLD IRISH,LEC,
5133,47358,INDI,621G,MASTER'S LEVEL STUDIES COMPARATIVE INDO-EUROPEAN LINGUISTICS,LEC,
5134,47359,INDI,622G,MASTER'S LEVEL STUDIES VEDIC SANSKRIT,LEC,
5135,47362,INDI,623G,MASTER'S LEVEL STUDIES PLACE BASED ORAL HISTORY,LEC,
5136,47365,INDI,624G,MASTER'S LEVEL STUDIES SYNTAX/SEMANTICS OF BARE NOUNS,LEC,
5137,47366,INDI,830F,DOCTORAL LEVEL STUDIES CRITICAL LITERAT REV MARINE ECOLOGY/POLICIES,LEC,
5138,47421,INDI,625G,MASTER'S LEVEL STUDIES - LANGUAGE CHANGE,LEC,
5139,47424,INDI,644,MASTER'S LEVEL STUDIES THE EFFECT OF MONOMER GEOMETRY ON EPOXY-ANIMINE NETWORKS,LEC,
5141,47439,INDI,831F,DOCTORAL LEVEL STUDIES AN EXPLORATION OF PLAY,LEC,
5142,47440,INDI,627G,MASTER'S LEVEL STUDIES HISTORY OF LINGUISTICS,LEC,
5143,47447,INDI,628G,MASTER'S LEVEL STUDIES DOWNWARD ENTAILMENT IN CHINESE MANDARIN AND TAIWANESE,LEC,
5144,47449,INDI,629G,MASTER'S LEVEL STUDIES LINGUISTICS AND NEUROSCIENCE,LEC,
5145,48671,INDI,844,DOCTORAL LEVEL STUDIES,LEC,
5149,16057,INDU,211,Introduction to Production and Manufacturing Systems,LEC,
5152,16059,INDU,311,Simulation of Industrial Systems,LEC,
5154,16061,INDU,320,Production Engineering,LEC,
5156,16062,INDU,321,Lean Manufacturing,LEC,
5159,16063,INDU,323,Operations Research I,LEC,
5162,16064,INDU,324,Operations Research II,LEC,
5164,16065,INDU,330,Engineering Management,LEC,
5165,16066,INDU,371,Stochastic Models in Industrial Engineering,LEC,
5167,16067,INDU,372,Quality Control and Reliability,LEC,
5169,16068,INDU,410,SAFETY ENGINEERING,LEC,
5171,16069,INDU,411,Computer Integrated Manufacturing,LEC,
5173,16070,INDU,412,Human Factors Engineering,LEC,
5175,16072,INDU,421,Facilities Design and Material Handling Systems,LEC,
5179,16073,INDU,423,Inventory Control,LEC,
5182,16075,INDU,440,Product Design and Development,LEC,
5184,16076,INDU,441,Introduction to Six Sigma,LEC,
5185,16077,INDU,442,Logistics Network Models,LEC,
5186,16077,INDU,442,Logistics Network Models,LEC,
5187,16079,INDU,466,Decision Models in Service Sector,LEC,
5188,16081,INDU,475,Advanced Concepts in Quality Improvement,LEC,
5190,16084,INDU,490,Capstone Industrial Engineering Design Project,LEC,
5191,16088,INDU,6111,THEORY OF OPERATION RESEARCH,LEC,
5192,16090,INDU,6131,GRAPH THEORY SYST. APPL.,LEC,
5193,16091,INDU,6141,LOGISTICS NETWORK MODELS,LEC,
5194,16092,INDU,6151,DECISION MODELS/SERV. SEC,LEC,
5195,16093,INDU,6211,PROD. SYST. AND INVENTORY,LEC,
5196,16094,INDU,6221,LEAN ENTERPRISE,LEC,
5197,16095,INDU,6231,SCHEDULING THEORY,LEC,
5199,16096,INDU,6241,LEAN MANUFACTURING,LEC,
5200,16097,INDU,6311,DISCRETE SYSTEM SIMULATION,LEC,
5201,16098,INDU,6321,INTRODUCTION TO SIX SIGMA,LEC,
5202,16099,INDU,6331,ADVANCED QUALITY CONTROL,LEC,
5203,16100,INDU,6351,SYSTEM RELIABILITY,LEC,
5204,41478,INDU,6341,ADV. CONCEPTS/QUALITY IMPR.,LEC,
5205,41479,INDU,6411,HUMAN FACTORS ENGG.,LEC,
5206,41480,INDU,6421,OCCUPATIONAL SAFETY ENG.,LEC,
5208,46806,INDU,498,TOPICS/INDUSTRIAL ENGG.,LEC,
5209,46807,INDU,691,TOPICS IN INDUSTRIAL ENGR,LEC,
5210,47986,INDU,342,Logistics Network Models,LEC,
5211,47987,INDU,480,Cases in Industrial Engineering,LEC,
5212,48949,INDU,6361,DISCRETE OPTIMIZATION,LEC,
5214,49311,INDU,6121,APPLIED OPTIMIZATION,LEC,
5215,49312,INDU,6391,RELIABILITY AND MAINTENANCE FOR DESIGN MANUFACTURING,LEC,
5216,49332,INDU,6381,APPLICATIONS OF RELIABILITY ENGINEERING,LEC,
5217,49362,INDU,6371,Stochastic Optimization,LEC,
5219,49421,INDU,6310,Applied Probability and Statistics for Engineers (4 credits),LEC,
5220,49703,INDU,6521,Quantitative Methods in Healthcare Systems,LEC,
5221,49704,INDU,6990,Industrial Engineering Capstone,LEC,
5222,49706,INDU,6611,Applied Industrial Systems Analytics,LEC,
5223,49707,INDU,6251,Facilities Planning and Warehouse Operations,LEC,
5224,49710,INDU,6161,Design and Operations of Supply Chain Networks,LEC,
5225,16142,INMS,471,INDEPENDENT STUDY,LEC,
5226,41482,INMS,472,INDEPENDENT STUDY,LEC,
5227,46808,INMS,398,TOPICS IN MUSIC THEORY/COMP.,LEC,
5228,46809,INMS,399,SPEC.TOPIC MUSIC THEO/COMP,LEC,
5229,46810,INMS,498,SPEC.TOP.THEORY/COMPOSITION,LEC,
5230,46811,INMS,499,SPEC.TOPIC MUSIC THEO/COMP.,LEC,
5231,16181,INSE,6110,FOUNDATIONS OF CRYPTOGRAPHY,LEC,
5232,16182,INSE,6120,CRYPTO PROTOCOL & NETWK SECT,LEC,
5233,16183,INSE,6130,OPERATING SYSTEMS SECURITY,LEC,
5234,16184,INSE,6140,MALW. DEF. & APPL. SECURITY,LEC,
5235,16185,INSE,6150,SECURITY EVAL. METHODOLOGIES,LEC,
5237,16186,INSE,6160,DB SECURITY AND PRIVACY,LEC,
5238,16187,INSE,6180,SEC& PRIV IMPLICATIONS OF DM,LEC,
5239,16188,INSE,6190,WIRELESS NETWORK SECURITY,LEC,
5240,16189,INSE,6210,TOTAL QUALITY METH. IN ENG.,LEC,
5241,16190,INSE,6220,ADV.STAT. APPR. TO QUALITY,LEC,
5242,16191,INSE,6230,TOT. QUALITY PROJ.MANAGEMENT,LEC,
5243,16192,INSE,6240,EXECUTIVE COMMUNICATION,LEC,
5244,16193,INSE,6250,QUALITY METH. FOR SOFTWARE,LEC,
5245,16194,INSE,6260,SOFTWARE QUALITY ASSURANCE,LEC,
5246,16195,INSE,6270,QUALITY BASED SYSTEM ENG.,LEC,
5247,16196,INSE,6280,QUALITY ASS. FOR SYSTEM ENG.,LEC,
5248,16197,INSE,6290,QUAL. IN SUPPLY CHAIN DESIGN,LEC,
5249,16198,INSE,6300,QUAL. ASS. SUPPLY CHAIN MGT,LEC,
5250,16199,INSE,6310,SYST. ENG. MAINTENANCE MGMT,LEC,
5251,16200,INSE,6311,SUSTAINABLE INFRASTRUCTURE,LEC,
5252,16201,INSE,6320,INFORMATION SYSTEMS ENGR RISK ANALYSIS FOR INSE,LEC,
5253,16202,INSE,6400,PRIN. OF SYSTEMS ENGINEERING,LEC,
5254,16203,INSE,6411,PRODUCT DESIGN & METHODOLOGY,LEC,
5255,16204,INSE,6421,SYSTEMS INTEGRATION AND TEST,LEC,
5256,16205,INSE,6431,AD HOC WIRELESS NETWORKS,LEC,
5257,16206,INSE,6441,APPL. GAME THEOR/MECHAN. DES,LEC,
5258,16209,INSE,6610,INFORMATION SYSTEMS SECURITY CYBERCRIME INVESTIGATION,LEC,
5259,16210,INSE,6620,CLOUD COMP. SEC. & PRIVACY,LEC,
5260,16211,INSE,6630,RECENT DEV. IN INFO.SYS SEC.,LEC,
5261,16212,INSE,6650,TRUSTED COMPUTING,LEC,
5263,16221,INSE,7110,VAL ADDED SERV ENGR/NEXT GEN,LEC,
5264,16222,INSE,7120,ADVANCED NETWORK MANAGEMENT,LEC,
5265,41487,INSE,8901,MASTER/APPL SCI RSRCH/THESIS,LEC,
5266,46812,INSE,691,TOPICS/INFORMAT N SYS ENGR,LEC,
5267,47355,INSE,6640,Smart Grids and Control System Security,LEC,
5268,48620,INSE,6680,SYSTEM PHYSICAL SECURITY,LEC,
5269,49532,INSE,6670,Embedded Systems Security,LEC,
5270,49856,INSE,6710,Fundamentals and Applications of Cyber-Physical Systems,LEC,
5271,16226,INST,250,Introductory Information Literacy Skills,LEC,
5272,10945,INTE,392,Queer Theory,LEC,
5273,16236,INTE,290,Introduction to Computer Usage and Document Design,LEC,
5274,16236,INTE,290,Introduction to Computer Usage and Document Design,LEC,
5276,16239,INTE,293,Computer Application Development,LEC,
5277,16240,INTE,296,Discover Statistics,LEC,
5278,41503,INTE,270,"(also listed as FFAR 290) HIV/AIDS: Cultural, Social and Scientific Aspects of the Pandemic",LEC,
5280,41504,INTE,275,(also listed as FASS 291) Introduction to Sexuality Research,LEC,
5281,41504,INTE,275,(also listed as FASS 291) Introduction to Sexuality Research,LEC,
5282,41504,INTE,275,(also listed as FASS 291) Introduction to Sexuality Research,LEC,
5284,41508,INTE,390,SELECT TOP IN WOMEN STUDIES,LEC,
5285,41509,INTE,391,SELECT TOP IN WOMEN STUDIES,LEC,
5286,41522,INTE,451,SELEC TOPICS-3RD WORLD STUD,LEC,
5287,41525,INTE,491,SELECTED TOPICS IN IDS,LEC,
5288,41526,INTE,493,SEL TOP-INTERDISCIPLIN STUD,LEC,
5289,46813,INTE,298,SPECIAL TOPICS,LEC,
5290,46814,INTE,300,SEL TOP - INTERDISCIP STUD,LEC,
5291,46815,INTE,301,SELECT TOPIC-INTERDIS STUD,LEC,
5292,46816,INTE,307,SELECTED TOPICS WOMEN STUDY,LEC,
5293,46817,INTE,309,SPEC TOP IN WOMEN STUDIES 11,LEC,
5294,46818,INTE,353,SELECT TOPICS 3RD WORLD STUD,LEC,
5295,46819,INTE,393,SELECT TOPICS INTE STUDIES,LEC,
5296,46820,INTE,398,SPECIAL TOPICS,LEC,
5297,46821,INTE,399,SPECIAL TOPICS,LEC,
5298,46822,INTE,407,"SELEC TOPICS IN WOMEN""S STUD",LEC,
5299,46823,INTE,409,"SELEC TOPICS IN WOMEN""S STUD",LEC,
5300,46824,INTE,453,SELEC TOPICS-3RD WORLD STUD,LEC,
5301,46825,INTE,461,SEL TOPICS-SOC RESP-SCIENCE,LEC,
5302,46826,INTE,463,SEL TOPICS- SOC RESP-SCIENCE,LEC,
5303,46827,INTE,498,SPECIAL TOPICS,LEC,
5304,46828,INTE,499,SPECIAL TOPICS,LEC,
5308,22617,IRST,203,Introduction to  Irish Studies,LEC,
5309,22617,IRST,203,Introduction to  Irish Studies,LEC,
5310,22618,IRST,205,(also listed as HIST 213) The Irish in Montreal,LEC,
5311,22619,IRST,210,(also listed as HIST 212) The Irish in Canada,LEC,
5312,22620,IRST,211,History of Ireland,LEC,
5313,22620,IRST,211,History of Ireland,LEC,
5314,22621,IRST,233,The Irish Language and its Culture I,LEC,
5315,22621,IRST,233,The Irish Language and its Culture I,LEC,
5316,22622,IRST,270,IRISH TRD MUSIC:GLOBAL SOUND,LEC,
5318,22631,IRST,300,Research Methods in Irish Studies,LEC,
5319,22632,IRST,303,The Global Irish,LEC,
5320,22633,IRST,312,The Great Irish Famine,LEC,
5321,22634,IRST,315,THE TROUBLES IN NORTHERN IRELAND,LEC,
5322,22635,IRST,316,"The Irish Revolution, 1913-1923",LEC,
5323,22636,IRST,333,The Irish Language and its Culture II,LEC,
5324,22637,IRST,344,CLASSICS OF IRISH THEATRE,LEC,
5325,22638,IRST,371,IRISH CULTURAL TRADS/QUEBEC,LEC,
5326,22639,IRST,373,IRISH TRAD MUSIC/CANADA,LEC,
5327,22656,IRST,398T,SPEC TOPS/CDN IRISH STUDIES CONTEMPORARY IRISH THEATRE,LEC,
5328,22665,IRST,403,The Irish in Quebec:  Ethnic Fade and Cultural Memory,LEC,
5329,33898,IRST,228,CELTIC CHRISTIANITY,LEC,
5330,46829,IRST,298,Selected Topics in Irish Studies,LEC,
5331,46830,IRST,299,SEL TOP/CDN IRISH STUDIES,LEC,
5332,46831,IRST,398,Special Topics in Irish Studies,LEC,
5333,46832,IRST,399,SEL TOPICS IN CAN IRISH STUD,LEC,
5336,47230,IRST,209,Highlights of Irish Literature,LEC,
5337,47230,IRST,209,Highlights of Irish Literature,LEC,
5340,47492,IRST,343,Cinema in Quebec and Ireland,LEC,
5341,47493,IRST,345,Irish Plays:  Dramaturgy,LEC,
5343,48404,IRST,346,IRISH PERFORMANCE STUDIES,LEC,
5344,48405,IRST,347,CONTEMPORARY IRISH THEATRE,LEC,
5345,48406,IRST,354,IRISH CHILD & YOUNG ADLT LIT,LEC,
5346,48407,IRST,230,IRISH MYTHOLOGY AND FOLKLORE,LEC,
5347,48857,IRST,314,Independent Ireland from the Civil War to the Celtic Tiger,LEC,
5348,49109,IRST,304,Sexualities in the Irish Diaspora,LEC,
5349,49110,IRST,404,History and Memory in Ireland,LEC,
5350,22681,ITAL,200,Introductory Italian: Intensive Course,LEC,
5351,22683,ITAL,201,Introductory Italian I,LEC,
5352,22684,ITAL,202,Introductory Italian II,LEC,
5353,22685,ITAL,210,Italian for Heritage Speakers I,LEC,
5354,22686,ITAL,211,Italian for Heritage Speakers II,LEC,
5355,22689,ITAL,240,Intermediate Italian: Intensive Course,LEC,
5356,22690,ITAL,241,Intermediate Italian I,LEC,
5357,22691,ITAL,242,Intermediate Italian II,LEC,
5358,22712,ITAL,301,Advanced Grammar and Writing I,LEC,
5359,22713,ITAL,302,Advanced Grammar and Composition II,LEC,
5360,22716,ITAL,305,Communicative Strategies and Oral Communication,LEC,
5361,22717,ITAL,306,Introduction to Translation,LEC,
5362,22721,ITAL,307,Translation Practice,LEC,
5363,22722,ITAL,308,Italian for Business,LEC,
5364,22725,ITAL,310,Survey of Italian Literature I,LEC,
5365,22726,ITAL,311,Survey of Italian Literature II,LEC,
5366,22733,ITAL,365,ITALIAN CIVILIZATION I,LEC,
5367,22734,ITAL,366,Italian Civilization II,LEC,
5368,22735,ITAL,367,CULTURAL VIEWS OF ITALY,LEC,
5369,22735,ITAL,367,CULTURAL VIEWS OF ITALY,LEC,
5370,22754,ITAL,415,Dante and the Middle Ages,LEC,
5371,22755,ITAL,416,DANTE: DIVINA COMMEDIA,LEC,
5372,22761,ITAL,422,Petrarch and Boccaccio,LEC,
5373,22764,ITAL,427,Italian Humanism and the Renaissance,LEC,
5374,22769,ITAL,434,The Epic Tradition in Italy,LEC,
5375,22771,ITAL,436,The Age of Enlightenment in Italy,LEC,
5376,22773,ITAL,439,Romanticism in Italy,LEC,
5377,22781,ITAL,445,Literature and Culture in Fascist Italy,LEC,
5378,22782,ITAL,446,Cultural Expressions in Italy from Neo-Realism to the Present,LEC,
5379,22783,ITAL,450,Feminist Discourse in Italy,LEC,
5380,22785,ITAL,461,History of the Italian Language,LEC,
5381,22785,ITAL,461,History of the Italian Language,LEC,
5382,22786,ITAL,462,History of the Italian Language II,LEC,
5383,22786,ITAL,462,History of the Italian Language II,LEC,
5384,22789,ITAL,480,TUTORIAL I,LEC,
5385,22800,ITAL,481,TUTORIAL II,LEC,
5386,22804,ITAL,482,TUTORIAL III,LEC,
5387,22808,ITAL,483,TUTORIAL IV,LEC,
5389,46834,ITAL,298,SELECTED TOPICS IN ITALIAN,LEC,
5390,46835,ITAL,299,SPECIAL TOPICS IN ITALIAN,LEC,
5391,46836,ITAL,398,SELECTED TOPICS IN ITALIAN,LEC,
5392,46837,ITAL,399,SELECTED TOPICS IN ITALIAN,LEC,
5393,46838,ITAL,498,ADVANCED TOPICS IN ITALIAN,LEC,
5394,46839,ITAL,499,ADVANCED TOPICS IN ITALIAN,LEC,
5396,47820,ITAL,303,Introductions to Academic Writing in Italiian,LEC,
5397,49361,ITAL,361,Italy and its Languages,LEC,
5398,49620,ITAL,351,Dramatic Representations in Italian Cinema and Culture,LEC,
5399,49621,ITAL,463,"Language, Politics and Ideology",LEC,
5400,49713,ITAL,452,The Contemporary Italian Novel,LEC,
5401,22899,JAZZ,200,The Language of Jazz,LEC,
5402,22900,JAZZ,209,JAZZ AURAL PERCEPTION I,LEC,
5403,22901,JAZZ,210,JAZZ AURAL PERCEPTION II,LEC,
5404,22902,JAZZ,251,RHYTHM AND MELODY,LEC,
5405,22903,JAZZ,252,JAZZ HARMONY I,LEC,
5406,22906,JAZZ,303,JAZZ ARRANGING I,LEC,
5407,22907,JAZZ,304,JAZZ ARRANGING II,LEC,
5408,22908,JAZZ,305,JAZZ COMPOSITION I,LEC,
5409,22909,JAZZ,311,JAZZ AURAL PERCEPTION III,LEC,
5410,22910,JAZZ,351,JAZZ HARMONY II,LEC,
5411,22911,JAZZ,352,JAZZ ANALYSIS,LEC,
5412,22917,JAZZ,471,Independent Study I,LEC,
5413,22918,JAZZ,472,Independent Study II,LEC,
5414,46840,JAZZ,398,SPECIAL TOPICS IN JAZZ,LEC,
5415,46841,JAZZ,498,SPECIAL TOPICS IN JAZZ,LEC,
5419,22920,JHIS,314,JAZZ HISTORY,LEC,
5420,46842,JHIS,398,SPECIAL TOPICS IN JHIS,LEC,
5432,22927,JOUR,205,Principles of Journalistic Thought and Practice,LEC,
5433,22928,JOUR,210,The Media in Quebec,LEC,
5434,22930,JOUR,215,Contemporary News Media,LEC,
5440,22940,JOUR,310,"Gender, Diversity and Journalism",LEC,
5441,22942,JOUR,316,Law and Ethics in Journalism,LEC,
5442,22942,JOUR,316,Law and Ethics in Journalism,LEC,
5452,22973,JOUR,435,Alternative News Media,LEC,
5453,22973,JOUR,435,Alternative News Media,LEC,
5454,22974,JOUR,436,Citizen Journalism,LEC,
5455,22975,JOUR,437,Turning Points in Journalism History,LEC,
5456,22977,JOUR,442,INTERNATIONAL JOURNALISM,LEC,
5457,22978,JOUR,444,Critical Approaches to Journalism,LEC,
5460,22983,JOUR,463,Literary Journalism,LEC,
5461,22995,JOUR,500,CRITICAL APPROACHES TO JOURNALISM,LEC,
5470,23008,JOUR,513,JOURNALISM ETHICS & THE LAW,LEC,
5487,41563,JOUR,542,International Journalism,LEC,
5488,41565,JOUR,690,THESIS,LEC,
5490,46843,JOUR,298,SPECIAL TOPICS IN JOURNALISM,LEC,
5491,46844,JOUR,398,SPECIAL TOPICS IN JOURNALISM,LEC,
5492,46845,JOUR,425,SPECIAL TOPICS IN JOURNALISM,LEC,
5493,46846,JOUR,426,SPECIAL TOPICS IN JOURNALISM,LEC,
5494,46847,JOUR,498,ADV. SPECIAL TOPICS IN JOUR.,LEC,
5495,46848,JOUR,525,SPECIAL TOPICS IN JOURNALISM,LEC,
5496,46849,JOUR,526,SPECIAL TOPICS IN JOURNALISM,LEC,
5518,47806,JOUR,216,Law and Ethics in Journalism,LEC,
5519,47806,JOUR,216,Law and Ethics in Journalism,LEC,
5520,47807,JOUR,420,"GENDER, DIVERSITY AND JOURNALISM",LEC,
5528,48365,JOUR,335,ALTERNATIVE JOURNALISM,LEC,
5538,50056,JOUR,340,Communicating Science with Society,LEC,
5539,23071,JPER,220,JAZZ ENSEMBLE I,LEC,
5558,46850,JPER,398,SPECIAL TOPICS IN JPER,LEC,
5559,46851,JPER,498,SPECIAL TOPICS IN JPER,LEC,
5560,46852,JPER,499,SPECIAL TOPICS IN JPER,LEC,
5570,48762,KCEP,210,Principles of Clinical Exercise Physiology,LEC,
5571,49169,KCEP,311,Pathophysiology in Clinical Exercise Science I,LEC,
5573,49170,KCEP,349,"Assessment, Interpretation, and Rehabilitation in Neuromuscular Physiology",LEC,
5574,49171,KCEP,411,Pathophysiology in Clinical Exercise Science II,LEC,
5578,49564,KCEP,449,"Physical Fitness Assessment, Exercise Prescription and Rehabilitation in Special Populations",LEC,
5579,23126,LBCL,204,Great Books: Western Culture and Expression from the Reformation through Modernity,LEC,
5595,46853,LBCL,298,LBCL SELECTED TOPICS,LEC,
5596,46854,LBCL,299,LBCL SELECTED TOPICS,LEC,
5597,46855,LBCL,398,LBCL SEL TOPICS,LEC,
5598,46856,LBCL,399,LBCL SELECTED TOPICS,LEC,
5600,46858,LBCL,499,ADV TOPICS LBCL,LEC,
5601,46859,LEIS,398,SELECT TOP - LEISURE STUDIES,LEC,
